id_ejemplar,id_libro,id_ubicacion,edicion_ejem,medio_adquisicion,tipo_material,n_factura,valor,f_registro_sis,recibido_por,recibido_de,no_ejemplar,fecha_adquisicion,codigo_barras,signatura,paginas,anio_edicion,num_entrada
2410,1092,59,4a edicion,Compra,Fisico,F-32335,81246.43,2023-04-11,Coordinacion Academica,Jaramillo-Vélez,1,2011-11-19,387963118977,LH377,831,1996,E-002410
2411,1092,58,3a edicion,Canje,Fisico,F-28009,117981.65,2025-05-14,Sede Sur,Córdoba and Sons,2,1997-02-06,262202675628,MB866,494,1993,E-002411
2412,1092,41,1a edicion,Compra,Fisico,F-55422,154928.09,2015-09-23,Sede Sur,Trujillo PLC,3,2023-09-28,236662163192,NB332,528,2006,E-002412
2413,1093,50,2a edicion,Suscripcion,Fisico,F-43038,159831.41,2025-08-16,Coordinacion Academica,Alvarado Group,1,2021-08-28,422307232439,LP246,340,2017,E-002413
2414,1093,47,5a edicion,Compra,Fisico,F-29643,159226.09,2025-05-24,Biblioteca Central,Durán-Muñoz,2,2015-11-15,823195834919,IU651,160,1979,E-002414
2415,1093,3,4a edicion,Compra,Fisico,F-38831,85279.4,2021-06-20,Coordinacion Academica,"Angarita, Gómez and Gutiérrez",3,2003-06-23,835101526099,RT331,690,2003,E-002415
2416,1094,26,4a edicion,Compra,Fisico,F-16209,66626.68,2016-05-12,Coordinacion Academica,Aguirre-Velandia,1,2025-08-28,193559111494,HQ430,118,2025,E-002416
2417,1094,28,1a edicion,Compra,Fisico,F-69920,72397.44,2025-10-13,Biblioteca Central,González Inc,2,2020-05-06,919094753956,UR649,86,1976,E-002417
2418,1094,59,4a edicion,Canje,Fisico,F-76440,61851.49,2019-02-15,Sede Sur,Pinzón PLC,3,2015-04-06,578702252092,ML205,622,1975,E-002418
2419,1095,52,1a edicion,Suscripcion,Fisico,F-73976,36652.45,2016-01-14,Sede Norte,"Romero, Rojas and Rivas",1,2015-10-26,706350067786,JY877,318,2005,E-002419
2420,1095,56,1a edicion,Canje,Fisico,F-11398,171862.24,2021-08-21,Sede Norte,Castillo-Parra,2,2020-04-18,495612636940,FT262,543,1994,E-002420
2421,1096,40,4a edicion,Donacion,Fisico,F-65420,172366.42,2020-03-14,Sede Sur,"Arias, González and Garzón",1,2024-01-15,859286418904,BK155,616,2022,E-002421
2422,1096,7,2a edicion,Compra,Fisico,F-87726,111359.57,2018-01-01,Sede Sur,"Parra, Rodríguez and Tamayo",2,2024-06-18,614056362564,ND743,871,2018,E-002422
2423,1096,56,5a edicion,Compra,Fisico,F-33116,125743.55,2016-11-07,Sede Sur,Villa-Álvarez,3,2023-12-05,545625800592,NA916,212,2000,E-002423
2424,1096,14,4a edicion,Compra,Fisico,F-11908,156849.94,2021-01-19,Biblioteca Central,Rodríguez-Cardona,4,2025-09-27,491480779524,UE602,753,1978,E-002424
2425,1096,55,4a edicion,Donacion,Fisico,F-16195,136312.02,2019-06-20,Sede Norte,Pabón-Parra,5,1983-04-09,166390225696,EG331,460,1977,E-002425
2426,1097,57,5a edicion,Compra,Fisico,F-26154,79585.13,2025-01-30,Coordinacion Academica,Vera-Martínez,1,2021-11-21,184839678931,QL546,802,2014,E-002426
2427,1097,37,4a edicion,Canje,Fisico,F-61978,167409.17,2023-05-15,Sede Norte,García and Sons,2,2007-10-22,160073170904,VA235,879,2001,E-002427
2428,1097,56,4a edicion,Suscripcion,Fisico,F-28912,148548.49,2021-12-09,Sede Norte,Mendoza Ltd,3,2008-12-03,457245883160,XU994,362,1998,E-002428
2429,1097,52,5a edicion,Compra,Fisico,F-90536,59258.27,2021-11-13,Coordinacion Academica,Salazar Inc,4,2000-01-24,978574857668,KN574,289,1998,E-002429
2430,1098,36,4a edicion,Compra,Fisico,F-36226,119939.88,2018-03-23,Biblioteca Central,Romero Group,1,2025-09-01,163370821696,SB152,735,2016,E-002430
2431,1098,25,3a edicion,Canje,Fisico,F-47643,178729.76,2025-11-07,Sede Norte,Hernández-Muñoz,2,2014-03-17,885341856935,CG873,889,1975,E-002431
2432,1098,2,1a edicion,Canje,Fisico,F-18123,52148.94,2024-02-08,Sede Sur,Vega LLC,3,2016-03-10,816557489681,OS831,504,2011,E-002432
2433,1099,45,6a edicion,Suscripcion,Fisico,F-60307,60526.75,2024-09-01,Sede Norte,Martínez-Rivera,1,2022-08-31,510041861776,IX738,895,2009,E-002433
2434,1100,57,5a edicion,Compra,Fisico,F-51272,138350.13,2024-03-18,Sede Norte,"Morales, López and Guerra",1,2013-12-21,388010564423,WO581,95,1993,E-002434
2435,1101,37,1a edicion,Donacion,Fisico,F-65764,58376.08,2016-04-10,Sede Norte,"Martínez, Camargo and González",1,2021-12-09,851638101862,XC886,128,2016,E-002435
2436,1102,4,1a edicion,Canje,Fisico,F-53044,64299.07,2017-05-09,Biblioteca Central,"Montenegro, Henao and Contreras",1,2023-12-01,411565256684,NX284,576,2015,E-002436
2437,1103,33,2a edicion,Canje,Fisico,F-68250,42026.42,2018-07-13,Sede Norte,Miranda-Parra,1,2006-03-05,113674249773,GN479,790,1999,E-002437
2438,1104,5,3a edicion,Canje,Fisico,F-25344,46107.52,2016-10-05,Sede Sur,Giraldo-González,1,2017-02-03,187909884694,HG194,900,2009,E-002438
2439,1105,44,3a edicion,Compra,Fisico,F-57375,35144.0,2024-09-14,Biblioteca Central,Forero-Zapata,1,2017-08-18,683588304579,UV750,353,2007,E-002439
2440,1105,23,6a edicion,Compra,Fisico,F-23346,35983.96,2025-11-08,Biblioteca Central,"Cruz, Vásquez and Rodríguez",2,1982-03-14,385583599984,VO747,122,1980,E-002440
2441,1106,5,3a edicion,Suscripcion,Fisico,F-89129,165842.92,2017-05-21,Sede Norte,Fuentes and Sons,1,2024-02-05,949554058103,XW257,564,2022,E-002441
2442,1106,51,4a edicion,Canje,Fisico,F-39638,99303.17,2024-05-22,Sede Norte,Miranda-Meneses,2,2007-07-11,722950828038,CR254,770,2001,E-002442
2443,1106,55,2a edicion,Compra,Fisico,F-16715,75549.65,2017-03-24,Coordinacion Academica,Vargas-Rodríguez,3,2005-12-29,150728711532,UD549,162,1998,E-002443
2444,1106,54,1a edicion,Donacion,Fisico,F-36893,115607.75,2018-05-01,Biblioteca Central,"Díaz, Rodríguez and Mosquera",4,1997-07-13,809257600013,PH420,628,1984,E-002444
2445,1106,58,4a edicion,Suscripcion,Fisico,F-47639,158489.63,2019-10-31,Sede Sur,Díaz and Sons,5,1998-11-25,484088281821,WW794,789,1979,E-002445
2446,1107,58,6a edicion,Canje,Fisico,F-88142,175866.91,2018-02-20,Sede Sur,"Benavides, Rojas and Carrillo",1,2020-06-08,563651708090,GS665,858,2017,E-002446
2447,1108,38,3a edicion,Compra,Fisico,F-60000,130704.66,2023-11-09,Biblioteca Central,Gutiérrez-Gómez,1,2025-09-20,591920255644,RE732,643,1977,E-002447
2448,1109,16,6a edicion,Compra,Fisico,F-36014,16292.74,2016-09-29,Sede Norte,Moreno-Pérez,1,2011-03-29,994386893561,MZ327,788,2001,E-002448
2449,1109,41,2a edicion,Compra,Fisico,F-84710,78786.56,2023-08-14,Sede Norte,Rivera-Estrada,2,2019-10-12,127163073381,UF725,823,2008,E-002449
2450,1110,2,3a edicion,Compra,Fisico,F-50676,55451.22,2024-05-13,Coordinacion Academica,Pérez-Ortega,1,2006-03-26,520601324785,HT539,607,1984,E-002450
2451,1110,3,4a edicion,Donacion,Fisico,F-15613,136806.65,2020-03-15,Sede Sur,"Pérez, Camargo and Gaviria",2,2014-12-18,905206002925,UE618,700,1994,E-002451
2452,1110,13,4a edicion,Compra,Fisico,F-36890,175210.54,2020-06-11,Sede Norte,Hernández Ltd,3,2020-02-20,162405513130,FA963,648,2001,E-002452
2453,1111,13,1a edicion,Suscripcion,Fisico,F-22237,115436.46,2021-07-06,Sede Norte,"López, Pacheco and Rodríguez",1,1993-01-10,608071458735,NT611,131,1984,E-002453
2454,1111,30,3a edicion,Compra,Fisico,F-61927,37870.43,2015-01-14,Coordinacion Academica,Torres and Sons,2,2022-09-16,309764035496,QI513,551,2015,E-002454
2455,1111,12,5a edicion,Compra,Fisico,F-81361,171326.6,2019-05-06,Biblioteca Central,Hernández-Salamanca,3,2023-05-18,512376009090,PV893,488,2008,E-002455
2456,1112,59,5a edicion,Compra,Fisico,F-73746,112018.92,2018-06-30,Sede Norte,Calderón PLC,1,2022-04-10,286270521229,ET657,768,2007,E-002456
2457,1112,21,5a edicion,Compra,Fisico,F-81556,143079.97,2022-08-07,Coordinacion Academica,Vera Group,2,2008-12-05,248592050599,KK260,726,1992,E-002457
2458,1112,43,5a edicion,Suscripcion,Fisico,F-68047,16384.03,2016-05-20,Biblioteca Central,Valencia LLC,3,1997-07-11,166819424370,WK643,297,1993,E-002458
2459,1112,47,1a edicion,Canje,Fisico,F-43879,57472.93,2020-12-13,Coordinacion Academica,Triana Inc,4,2016-01-24,729431667897,OK145,897,1991,E-002459
2460,1113,13,3a edicion,Suscripcion,Fisico,F-80672,77229.2,2022-10-05,Coordinacion Academica,Jaramillo-León,1,2014-07-14,911387981884,CG749,218,2009,E-002460
2461,1113,12,1a edicion,Donacion,Fisico,F-97813,179311.11,2022-09-17,Biblioteca Central,"Olaya, González and Rodríguez",2,2001-09-08,874908122821,MZ532,845,1999,E-002461
2462,1113,20,1a edicion,Canje,Fisico,F-89408,160883.49,2020-05-05,Sede Sur,Bustamante-Rojas,3,2023-04-30,801035602068,EF124,623,2021,E-002462
2463,1113,36,1a edicion,Donacion,Fisico,F-78686,43541.37,2025-12-10,Sede Sur,Chacón-Vanegas,4,2022-04-04,365604876020,EE549,189,2006,E-002463
2464,1114,34,4a edicion,Compra,Fisico,F-20524,70049.57,2025-09-15,Sede Sur,Cardona-Correa,1,2024-12-13,694795466080,GC751,180,2022,E-002464
2465,1115,13,6a edicion,Compra,Fisico,F-31900,175556.93,2016-05-04,Coordinacion Academica,Murcia-Mora,1,2023-06-20,472239039640,BM497,220,2021,E-002465
2466,1116,47,3a edicion,Donacion,Fisico,F-24576,96968.79,2021-02-08,Sede Norte,Oviedo-Ariza,1,2019-03-08,346744080224,AZ839,119,2013,E-002466
2467,1117,27,4a edicion,Donacion,Fisico,F-79189,65969.79,2015-02-27,Coordinacion Academica,Rodríguez-Velásquez,1,2024-09-17,402884760007,BH832,490,2014,E-002467
2468,1117,49,1a edicion,Canje,Fisico,F-68854,63559.91,2025-11-19,Coordinacion Academica,Bautista-Quintero,2,1991-08-11,225150684744,KF714,709,1991,E-002468
2469,1118,21,4a edicion,Canje,Fisico,F-26412,67155.77,2018-11-08,Sede Sur,"Mora, Suárez and Méndez",1,2021-11-07,388405718158,CX442,655,2007,E-002469
2470,1118,26,4a edicion,Donacion,Fisico,F-33416,109471.38,2015-08-13,Coordinacion Academica,Bedoya Ltd,2,2025-08-05,246724746699,JX835,510,2025,E-002470
2471,1118,18,1a edicion,Suscripcion,Fisico,F-13076,31317.37,2023-09-04,Sede Sur,Hernández Group,3,2018-10-25,349555696628,IA629,247,2005,E-002471
2472,1119,27,6a edicion,Donacion,Fisico,F-90759,37268.17,2017-04-11,Coordinacion Academica,"Jaimes, Mejía and Ocampo",1,2013-12-28,268095685648,LQ466,742,1989,E-002472
2473,1119,42,5a edicion,Suscripcion,Fisico,F-83793,83026.17,2019-10-31,Biblioteca Central,Osorio Group,2,2009-12-25,349367500160,EL469,491,1991,E-002473
2474,1120,36,1a edicion,Canje,Fisico,F-74305,122550.83,2015-11-21,Sede Sur,"Carmona, Sepúlveda and Osorio",1,2020-10-09,949683829554,FA693,244,1992,E-002474
2475,1120,31,2a edicion,Canje,Fisico,F-94872,80800.14,2015-08-03,Biblioteca Central,Vargas Group,2,2007-07-15,552809624298,GZ982,372,2001,E-002475
2476,1121,3,5a edicion,Suscripcion,Fisico,F-47321,114803.28,2015-05-29,Biblioteca Central,"Durán, Mosquera and Sanabria",1,2024-04-14,151566901493,ZM711,188,2015,E-002476
2477,1121,23,6a edicion,Canje,Fisico,F-54540,170556.64,2025-06-28,Sede Norte,Monroy-Padilla,2,2019-08-06,156000978776,JS198,565,2002,E-002477
2478,1121,55,4a edicion,Donacion,Fisico,F-74345,134984.5,2024-09-01,Sede Norte,Ortiz-Hurtado,3,2014-01-10,446374981496,US285,811,2008,E-002478
2479,1121,43,6a edicion,Suscripcion,Fisico,F-35887,24322.31,2023-09-05,Sede Norte,López and Sons,4,1998-03-31,216642059896,SW521,486,1983,E-002479
2480,1122,37,1a edicion,Compra,Fisico,F-68646,24754.46,2020-12-19,Coordinacion Academica,"Duarte, Zambrano and Velasco",1,2025-02-13,993859766984,WI606,175,2024,E-002480
2481,1122,59,3a edicion,Compra,Fisico,F-29244,74003.94,2025-08-29,Biblioteca Central,"Angulo, Muñoz and Caro",2,2018-01-03,398101420822,QN280,231,1988,E-002481
2482,1123,16,3a edicion,Canje,Fisico,F-64250,70841.21,2025-04-16,Coordinacion Academica,Fernández PLC,1,2012-07-16,854512814259,KK464,142,2001,E-002482
2483,1123,19,4a edicion,Suscripcion,Fisico,F-44522,28122.77,2019-08-12,Biblioteca Central,Gaviria PLC,2,2003-08-20,659019896430,WZ482,797,1995,E-002483
2484,1123,13,6a edicion,Suscripcion,Fisico,F-57074,113918.43,2025-02-04,Coordinacion Academica,"Rojas, Bravo and Guevara",3,2018-11-26,451856771286,NJ677,836,2011,E-002484
2485,1123,17,6a edicion,Compra,Fisico,F-55123,160464.62,2016-11-01,Sede Norte,Hernández Ltd,4,1988-08-30,352383875834,HS150,181,1986,E-002485
2486,1123,47,2a edicion,Compra,Fisico,F-42256,118484.42,2016-07-02,Coordinacion Academica,Santos-López,5,2012-04-12,875061142071,DF385,381,2000,E-002486
2487,1124,15,6a edicion,Donacion,Fisico,F-50512,71933.41,2020-02-14,Coordinacion Academica,"Vásquez, Rueda and Rangel",1,2003-03-13,649391512675,ZU809,738,1993,E-002487
2488,1124,57,6a edicion,Compra,Fisico,F-71924,170610.12,2016-06-14,Sede Sur,Durán Inc,2,2022-08-02,798517548287,KT882,482,2021,E-002488
2489,1125,10,6a edicion,Donacion,Fisico,F-48773,31957.79,2023-12-01,Biblioteca Central,Londoño-Herrera,1,2024-10-13,595682484730,IA742,891,2014,E-002489
2490,1125,2,1a edicion,Suscripcion,Fisico,F-48217,63108.59,2016-12-12,Sede Norte,Bermúdez and Sons,2,2017-11-02,725256786836,VO353,147,2017,E-002490
2491,1125,9,1a edicion,Donacion,Fisico,F-26599,84905.72,2020-09-03,Sede Sur,Villamizar-Ojeda,3,2010-08-25,765549878306,FE581,873,1999,E-002491
2492,1126,19,5a edicion,Compra,Fisico,F-54877,121136.92,2020-04-07,Biblioteca Central,Ayala PLC,1,2024-07-03,943366910763,WJ968,621,2024,E-002492
2493,1127,44,3a edicion,Suscripcion,Fisico,F-25332,122358.28,2023-08-23,Sede Norte,Suárez-Niño,1,2000-11-12,324570188148,UF371,361,1989,E-002493
2494,1127,45,1a edicion,Compra,Fisico,F-95499,50715.13,2025-07-17,Sede Norte,Medina-Cruz,2,2019-12-07,463315240092,QW724,744,1978,E-002494
2495,1127,21,4a edicion,Canje,Fisico,F-91183,18390.72,2020-04-19,Sede Norte,Martínez-Molina,3,2003-09-16,860195532519,QQ845,206,1993,E-002495
2496,1128,41,1a edicion,Compra,Fisico,F-61570,65913.62,2016-09-15,Biblioteca Central,Chávez and Sons,1,1988-04-16,825729746388,GO623,160,1985,E-002496
2497,1129,32,5a edicion,Donacion,Fisico,F-93315,175311.97,2015-08-01,Coordinacion Academica,"Franco, Bernal and Martínez",1,2025-06-16,503977063144,VR976,108,1991,E-002497
2498,1130,42,6a edicion,Compra,Fisico,F-62714,168886.06,2019-04-26,Sede Norte,Martínez-Guzmán,1,2022-04-28,586128030609,MW514,263,2014,E-002498
2499,1130,43,2a edicion,Donacion,Fisico,F-53871,89745.66,2015-01-14,Coordinacion Academica,Ojeda and Sons,2,2023-01-07,678129949577,WX153,341,1991,E-002499
2500,1131,33,5a edicion,Donacion,Fisico,F-89202,167560.62,2020-08-04,Coordinacion Academica,Escobar-Arias,1,2020-03-06,463627220943,JO266,797,1977,E-002500
2501,1131,40,5a edicion,Suscripcion,Fisico,F-60961,108342.54,2016-03-21,Sede Sur,"Gonzáles, Carvajal and Cardozo",2,2018-02-20,402202268265,IM374,190,2016,E-002501
2502,1131,35,6a edicion,Donacion,Fisico,F-57490,89641.73,2023-01-20,Sede Norte,Gallego LLC,3,2024-07-29,282653396531,QN509,230,2018,E-002502
2503,1132,27,3a edicion,Compra,Fisico,F-89072,134377.35,2018-07-08,Sede Norte,"Marín, Ortiz and Guevara",1,1985-01-09,590846300938,MG972,900,1976,E-002503
2504,1132,32,1a edicion,Canje,Fisico,F-53449,136204.78,2017-03-01,Sede Norte,"Ríos, Domínguez and Zuluaga",2,2025-08-15,592407689301,OE687,872,2009,E-002504
2505,1132,51,6a edicion,Donacion,Fisico,F-49158,149851.61,2018-09-11,Coordinacion Academica,Medina Inc,3,1992-03-13,172498441541,BR731,513,1989,E-002505
2506,1133,24,6a edicion,Compra,Fisico,F-24753,147433.63,2023-12-29,Biblioteca Central,Córdoba and Sons,1,2012-07-05,150620036902,NC275,590,2004,E-002506
2507,1133,20,6a edicion,Canje,Fisico,F-97860,166015.62,2024-09-26,Coordinacion Academica,Castillo-Rodríguez,2,2017-07-06,942055831004,NK105,439,2008,E-002507
2508,1133,9,3a edicion,Donacion,Fisico,F-95438,23812.18,2022-04-15,Coordinacion Academica,Galeano-Ardila,3,2010-07-21,203909350941,VQ728,796,1982,E-002508
2509,1134,54,4a edicion,Donacion,Fisico,F-82913,92164.57,2021-06-15,Sede Norte,Angarita-Valencia,1,2010-03-31,415671246117,VQ791,892,1988,E-002509
2510,1135,26,5a edicion,Suscripcion,Fisico,F-35484,29659.92,2023-05-18,Sede Sur,Ruiz-Espinosa,1,1994-01-11,835141715130,LP366,857,1986,E-002510
2511,1135,35,4a edicion,Donacion,Fisico,F-13445,88338.04,2020-01-02,Sede Norte,López-Paz,2,2025-04-16,206227009086,IP417,746,2025,E-002511
2512,1136,18,1a edicion,Suscripcion,Fisico,F-45411,67069.69,2022-08-11,Coordinacion Academica,Castro-Rodríguez,1,2022-10-29,796539803340,MQ369,765,2016,E-002512
2513,1137,37,6a edicion,Donacion,Fisico,F-68557,170306.78,2015-11-01,Sede Sur,Quintero-Mesa,1,1992-04-13,353074314261,NZ781,731,1992,E-002513
2514,1138,42,4a edicion,Compra,Fisico,F-98330,33118.34,2021-01-27,Sede Norte,"Ordóñez, Jiménez and Martínez",1,1996-03-31,195990692466,CN761,201,1996,E-002514
2515,1138,13,1a edicion,Suscripcion,Fisico,F-27115,179540.88,2020-05-07,Sede Sur,Romero-Valencia,2,2025-01-16,214156159395,EF380,364,2025,E-002515
2516,1139,28,1a edicion,Suscripcion,Fisico,F-70177,128238.99,2023-12-06,Biblioteca Central,Prieto-Muñoz,1,2016-08-01,202944480725,YQ837,420,1998,E-002516
2517,1139,16,3a edicion,Compra,Fisico,F-10132,177894.9,2019-05-26,Sede Sur,"Ávila, Saavedra and Rodríguez",2,2002-04-02,599685792706,ZG487,791,1978,E-002517
2518,1139,24,4a edicion,Suscripcion,Fisico,F-70028,160596.83,2023-02-18,Sede Norte,Contreras PLC,3,2014-09-13,806899860358,NA588,571,1994,E-002518
2519,1140,22,1a edicion,Suscripcion,Fisico,F-52523,116360.79,2023-11-20,Sede Norte,"Guevara, Perea and Fonseca",1,1985-04-06,367324360441,BX155,706,1980,E-002519
2520,1140,58,4a edicion,Donacion,Fisico,F-50713,130990.66,2022-02-19,Biblioteca Central,Cárdenas and Sons,2,2025-06-02,563271555535,NG957,180,2025,E-002520
2521,1140,15,4a edicion,Donacion,Fisico,F-52202,48633.6,2024-10-24,Sede Sur,Nieto LLC,3,2014-01-01,697708760682,ZI710,80,1999,E-002521
2522,1140,34,1a edicion,Suscripcion,Fisico,F-85862,48394.81,2025-06-24,Coordinacion Academica,Alarcón PLC,4,2021-11-28,487025654584,UN988,137,2006,E-002522
2523,1140,55,1a edicion,Suscripcion,Fisico,F-25958,80555.76,2015-08-12,Sede Norte,Pérez Ltd,5,2007-07-03,606248067420,KX159,419,2005,E-002523
2524,1141,8,4a edicion,Suscripcion,Fisico,F-89794,86072.38,2017-04-10,Biblioteca Central,Ríos Ltd,1,1997-04-24,733913216791,RH391,502,1992,E-002524
2525,1141,37,5a edicion,Suscripcion,Fisico,F-16381,105668.19,2018-01-15,Coordinacion Academica,Castrillón LLC,2,2004-06-12,176568088255,XC983,232,2003,E-002525
2526,1142,2,5a edicion,Suscripcion,Fisico,F-77774,66310.11,2020-04-05,Coordinacion Academica,Ortiz PLC,1,2011-11-29,722123919163,AS652,600,2007,E-002526
2527,1143,50,2a edicion,Suscripcion,Fisico,F-91490,81539.2,2020-12-15,Coordinacion Academica,Henao-Bravo,1,1995-06-25,853929502740,PT541,261,1984,E-002527
2528,1143,59,5a edicion,Donacion,Fisico,F-40714,17014.68,2023-09-28,Biblioteca Central,Salas-Villegas,2,2014-05-18,884131665730,SP550,146,2003,E-002528
2529,1143,32,3a edicion,Canje,Fisico,F-25159,149048.07,2017-03-07,Sede Norte,Sepúlveda LLC,3,2006-07-18,595573273972,ER978,235,1995,E-002529
2530,1143,6,1a edicion,Canje,Fisico,F-68468,141178.41,2020-11-07,Biblioteca Central,González-Morales,4,2024-09-09,118369675576,TI648,243,2021,E-002530
2531,1144,49,4a edicion,Canje,Fisico,F-94221,151926.36,2023-12-04,Biblioteca Central,"Rodríguez, Ruiz and Gómez",1,1999-03-07,364744844493,GL560,161,1986,E-002531
2532,1144,4,5a edicion,Canje,Fisico,F-93869,42665.64,2024-02-01,Sede Norte,Espinosa-Rincón,2,2015-08-18,218801641206,QA482,663,2001,E-002532
2533,1144,31,5a edicion,Compra,Fisico,F-25487,160527.8,2024-04-21,Biblioteca Central,"Ruiz, Bedoya and Posada",3,2011-07-31,217529968527,SI624,824,2001,E-002533
2534,1144,25,5a edicion,Compra,Fisico,F-46145,163946.2,2021-08-30,Biblioteca Central,"Rodríguez, Quintero and Salcedo",4,2000-08-25,573751487681,YR851,392,1979,E-002534
2535,1145,50,3a edicion,Compra,Fisico,F-22876,114799.93,2017-07-01,Sede Sur,Hernández Group,1,1993-09-09,271402631702,AF606,653,1991,E-002535
2536,1146,40,6a edicion,Donacion,Fisico,F-80111,113426.73,2015-03-28,Coordinacion Academica,"Garzón, Ortiz and Bernal",1,1986-07-08,847140547425,ZB151,735,1980,E-002536
2537,1146,5,3a edicion,Canje,Fisico,F-66216,162919.18,2019-10-14,Coordinacion Academica,Tamayo LLC,2,2025-06-11,212081539998,QT588,857,2002,E-002537
2538,1147,39,3a edicion,Donacion,Fisico,F-63638,161615.05,2020-04-04,Biblioteca Central,Quintero LLC,1,2021-06-19,473790141038,TA858,611,1984,E-002538
2539,1147,36,2a edicion,Canje,Fisico,F-11526,57065.97,2022-04-06,Coordinacion Academica,Ramírez-Álvarez,2,2023-12-07,883765077381,BH800,683,2022,E-002539
2540,1148,12,3a edicion,Compra,Fisico,F-40208,24688.77,2015-12-09,Sede Sur,Londoño Group,1,2016-09-19,920615779224,VO905,612,1995,E-002540
2541,1148,29,3a edicion,Suscripcion,Fisico,F-29966,128232.83,2021-11-06,Sede Sur,Gutiérrez-Mendoza,2,2005-02-22,561572603110,LT370,740,2001,E-002541
2542,1148,38,3a edicion,Donacion,Fisico,F-57565,27421.75,2021-06-03,Biblioteca Central,Arteaga-González,3,2005-04-08,108945343812,JC239,493,1981,E-002542
2543,1148,17,5a edicion,Donacion,Fisico,F-68073,166691.8,2020-06-14,Coordinacion Academica,"Maldonado, Daza and Chacón",4,1998-07-10,684351195952,VQ435,671,1989,E-002543
2544,1148,11,4a edicion,Donacion,Fisico,F-90871,123688.91,2019-01-16,Sede Sur,"Pérez, Rodríguez and Guzmán",5,2024-06-16,315881889768,XE810,364,1994,E-002544
2545,1149,6,2a edicion,Compra,Fisico,F-25822,66702.67,2024-08-14,Sede Sur,"Ruiz, Bedoya and Arboleda",1,2025-04-04,544431567937,WQ716,363,2025,E-002545
2546,1150,56,1a edicion,Donacion,Fisico,F-81521,140863.5,2019-01-24,Sede Sur,López-Salazar,1,2022-02-27,272865641050,HU309,561,2018,E-002546
